Decade	Year	Commodity	EndUse	Category	Item	Unit	PublishValue
1990's	1997	Mushrooms	Processing	Supply	Total Supply	Million pounds	463.4
1990's	1997	Mushrooms	Processing	Availability	Exports	Million pounds	9.3
1990's	1997	Mushrooms	Processing	Availability	Domestic Availability	Million pounds	454.1
1990's	1997	Mushrooms	Processing	Availability	Per Capita Availability	Pounds	1.66
1990's	1997	Mushrooms	Processing	Season Average Price	Current Dollars	$/cwt	55.3
1990's	1997	Mushrooms	Processing	Season Average Price	Constant 2012 Dollars	$/cwt	74.28
1990's	1997	Mustard Greens	All uses	Supply	Production	Million pounds	185.1
1990's	1997	Mustard Greens	All uses	Supply	Imports	Million pounds	1
1990's	1997	Mustard Greens	All uses	Supply	Total Supply	Million pounds	186.1
1990's	1997	Mustard Greens	All uses	Availability	Domestic Availability	Million pounds	186.1
1990's	1997	Mustard Greens	All uses	Availability	Per Capita Availability	Pounds	0.68
1990's	1997	Navy Beans	Dry	Supply	Production	Million pounds	552.4
1990's	1997	Navy Beans	Dry	Supply	Imports	Million pounds	5.4
1990's	1997	Navy Beans	Dry	Supply	Beginning Stocks	Million pounds	340
1990's	1997	Navy Beans	Dry	Supply	Total Supply	Million pounds	897.8
1990's	1997	Navy Beans	Dry	Availability	Exports	Million pounds	226.5
1990's	1997	Navy Beans	Dry	Availability	Ending Stocks	Million pounds	285
1990's	1997	Navy Beans	Dry	Availability	Seed Use	Million pounds	11.5
1990's	1997	Navy Beans	Dry	Availability	Domestic Availability	Million pounds	374.8
1990's	1997	Navy Beans	Dry	Availability	Per Capita Availability	Pounds	1.37
1990's	1997	Navy Beans	Dry	Season Average Price	Current Dollars	$/cwt	20.82
1990's	1997	Navy Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	27.97
1990's	1997	Okra	All uses	Supply	Production	Million pounds	25.1
1990's	1997	Okra	All uses	Supply	Imports	Million pounds	70.7
1990's	1997	Okra	All uses	Supply	Beginning Stocks	Million pounds	33.7
1990's	1997	Okra	All uses	Supply	Total Supply	Million pounds	129.5
1990's	1997	Okra	All uses	Availability	Exports	Million pounds	5
1990's	1997	Okra	All uses	Availability	Ending Stocks	Million pounds	61.7
1990's	1997	Okra	All uses	Availability	Domestic Availability	Million pounds	62.9
1990's	1997	Okra	All uses	Availability	Per Capita Availability	Pounds	0.23
1990's	1997	Onions	Dehydrating	Supply	Production	Million pounds	916
1990's	1997	Onions	Dehydrating	Supply	Imports	Million pounds	8.1
1990's	1997	Onions	Dehydrating	Supply	Beginning Stocks	Million pounds	25.9
1990's	1997	Onions	Dehydrating	Supply	Total Supply	Million pounds	950
1990's	1997	Onions	Dehydrating	Availability	Exports	Million pounds	665.1
1990's	1997	Onions	Dehydrating	Availability	Ending Stocks	Million pounds	27.2
1990's	1997	Onions	Dehydrating	Availability	Shrink and Loss	Million pounds	13.9
1990's	1997	Onions	Dehydrating	Availability	Domestic Availability	Million pounds	243.8
1990's	1997	Onions	Dehydrating	Availability	Per Capita Availability	Pounds	0.89
1990's	1997	Onions	Dehydrating	Season Average Price	Current Dollars	$/ton	5.74
1990's	1997	Onions	Dehydrating	Season Average Price	Constant 2012 Dollars	$/ton	7.35
1990's	1997	Onions	Fresh	Supply	Production	Million pounds	5960.9
1990's	1997	Onions	Fresh	Supply	Imports	Million pounds	576
1990's	1997	Onions	Fresh	Supply	Beginning Stocks	Million pounds	1008.2
1990's	1997	Onions	Fresh	Supply	Total Supply	Million pounds	7545.1
1990's	1997	Onions	Fresh	Availability	Exports	Million pounds	600.9
1990's	1997	Onions	Fresh	Availability	Ending Stocks	Million pounds	1062.6
1990's	1997	Onions	Fresh	Availability	Shrink and Loss	Million pounds	740.1
1990's	1997	Onions	Fresh	Availability	Domestic Availability	Million pounds	5141.5
1990's	1997	Onions	Fresh	Availability	Per Capita Availability	Pounds	18.84
1990's	1997	Onions	Fresh	Season Average Price	Current Dollars	$/cwt	12.6
1990's	1997	Onions	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	16.93
1990's	1997	Other Beans	Dry	Supply	Production	Million pounds	69
1990's	1997	Other Beans	Dry	Supply	Imports	Million pounds	36.5
1990's	1997	Other Beans	Dry	Supply	Beginning Stocks	Million pounds	44.5
1990's	1997	Other Beans	Dry	Supply	Total Supply	Million pounds	150.1
1990's	1997	Other Beans	Dry	Availability	Exports	Million pounds	101.4
1990's	1997	Other Beans	Dry	Availability	Ending Stocks	Million pounds	40.9
1990's	1997	Other Beans	Dry	Availability	Seed Use	Million pounds	3.4
1990's	1997	Other Beans	Dry	Availability	Domestic Availability	Million pounds	4.5
1990's	1997	Other Beans	Dry	Availability	Per Capita Availability	Pounds	0.02
1990's	1997	Other Beans	Dry	Season Average Price	Current Dollars	$/cwt	19.3
1990's	1997	Other Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	25.93
1990's	1997	"Peppers, Bell"	All uses	Supply	Production	Million pounds	1495.9
1990's	1997	"Peppers, Bell"	All uses	Supply	Total Imports	Million pounds	639.4
1990's	1997	"Peppers, Bell"	All uses	Supply	Fresh Imports	Million pounds	395.1
1990's	1997	"Peppers, Bell"	All uses	Supply	Processed Imports	Million pounds	244.3
1990's	1997	"Peppers, Bell"	All uses	Supply	Total Supply	Million pounds	2135.3
1990's	1997	"Peppers, Bell"	All uses	Availability	Exports	Million pounds	133.8
1990's	1997	"Peppers, Bell"	All uses	Availability	Domestic Availability	Million pounds	2001.5
1990's	1997	"Peppers, Bell"	All uses	Availability	Per Capita Availability	Pounds	7.33
1990's	1997	"Peppers, Bell"	All uses	Season Average Price	Current Dollars	$/cwt	32.1
1990's	1997	"Peppers, Bell"	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	43.12
1990's	1997	Pink Beans	Dry	Supply	Production	Million pounds	69.9
1990's	1997	Pink Beans	Dry	Supply	Beginning Stocks	Million pounds	28
1990's	1997	Pink Beans	Dry	Supply	Total Supply	Million pounds	97.9
1990's	1997	Pink Beans	Dry	Availability	Exports	Million pounds	1.6
1990's	1997	Pink Beans	Dry	Availability	Ending Stocks	Million pounds	37.7
1990's	1997	Pink Beans	Dry	Availability	Seed Use	Million pounds	3.1
1990's	1997	Pink Beans	Dry	Availability	Domestic Availability	Million pounds	55.4
1990's	1997	Pink Beans	Dry	Availability	Per Capita Availability	Pounds	0.2
1990's	1997	Pink Beans	Dry	Season Average Price	Current Dollars	$/cwt	28.7
1990's	1997	Pink Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	38.55
1990's	1997	Pinto Beans	Dry	Supply	Production	Million pounds	1092
1990's	1997	Pinto Beans	Dry	Supply	Imports	Million pounds	13.6
1990's	1997	Pinto Beans	Dry	Supply	Beginning Stocks	Million pounds	557.7
1990's	1997	Pinto Beans	Dry	Supply	Total Supply	Million pounds	1663.3
1990's	1997	Pinto Beans	Dry	Availability	Exports	Million pounds	134
1990's	1997	Pinto Beans	Dry	Availability	Ending Stocks	Million pounds	532.3
1990's	1997	Pinto Beans	Dry	Availability	Seed Use	Million pounds	48.9
1990's	1997	Pinto Beans	Dry	Availability	Domestic Availability	Million pounds	948.1
1990's	1997	Pinto Beans	Dry	Availability	Per Capita Availability	Pounds	3.47
1990's	1997	Pinto Beans	Dry	Season Average Price	Current Dollars	$/cwt	26.48
1990's	1997	Pinto Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	35.57
1990's	1997	Potatoes	Canning	Supply	Production	Million pounds	514.4
1990's	1997	Potatoes	Canning	Supply	Imports	Million pounds	3.2
1990's	1997	Potatoes	Canning	Supply	Total Supply	Million pounds	517.6
1990's	1997	Potatoes	Canning	Availability	Exports	Million pounds	49.4
1990's	1997	Potatoes	Canning	Availability	Domestic Availability	Million pounds	468.2
1990's	1997	Potatoes	Canning	Availability	Per Capita Availability	Pounds	1.72
1990's	1997	Potatoes	Chips & shoestrings	Supply	Production	Million pounds	4694.6
1990's	1997	Potatoes	Chips & shoestrings	Supply	Imports	Million pounds	4.2
1990's	1997	Potatoes	Chips & shoestrings	Supply	Total Supply	Million pounds	4698.8
1990's	1997	Potatoes	Chips & shoestrings	Availability	Exports	Million pounds	545.1
1990's	1997	Potatoes	Chips & shoestrings	Availability	Domestic Availability	Million pounds	4153.7
1990's	1997	Potatoes	Chips & shoestrings	Availability	Per Capita Availability	Pounds	15.22
1990's	1997	Potatoes	Dehydrating	Supply	Production	Million pounds	4939.2
1990's	1997	Potatoes	Dehydrating	Supply	Imports	Million pounds	21.9
1990's	1997	Potatoes	Dehydrating	Supply	Total Supply	Million pounds	4961
1990's	1997	Potatoes	Dehydrating	Availability	Exports	Million pounds	731.9
1990's	1997	Potatoes	Dehydrating	Availability	Domestic Availability	Million pounds	4229.1
1990's	1997	Potatoes	Dehydrating	Availability	Per Capita Availability	Pounds	15.5
1990's	1997	Potatoes	Freezing	Supply	Production	Million pounds	16436.7
1990's	1997	Potatoes	Freezing	Supply	Imports	Million pounds	1433.8
1990's	1997	Potatoes	Freezing	Supply	Beginning Stocks	Million pounds	2196.8
1990's	1997	Potatoes	Freezing	Supply	Total Supply	Million pounds	20067.4
1990's	1997	Potatoes	Freezing	Availability	Exports	Million pounds	1918.9
1990's	1997	Potatoes	Freezing	Availability	Ending Stocks	Million pounds	2327.1
1990's	1997	Potatoes	Freezing	Availability	Domestic Availability	Million pounds	15821.4
1990's	1997	Potatoes	Freezing	Availability	Per Capita Availability	Pounds	57.97
1990's	1997	Potatoes	Fresh	Supply	Production	Million pounds	12816
1990's	1997	Potatoes	Fresh	Supply	Imports	Million pounds	764.8
1990's	1997	Potatoes	Fresh	Supply	Total Supply	Million pounds	13580.9
1990's	1997	Potatoes	Fresh	Availability	Exports	Million pounds	670.3
1990's	1997	Potatoes	Fresh	Availability	Domestic Availability	Million pounds	12910.6
1990's	1997	Potatoes	Fresh	Availability	Per Capita Availability	Pounds	47.31
1990's	1997	Potatoes	Fresh	Season Average Price	Current Dollars	$/cwt	6.65
1990's	1997	Potatoes	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	8.93
1990's	1997	Pumpkin	All uses	Supply	Production	Million pounds	1730.1
1990's	1997	Pumpkin	All uses	Supply	Imports	Million pounds	11.6
1990's	1997	Pumpkin	All uses	Supply	Total Supply	Million pounds	1741.7
1990's	1997	Pumpkin	All uses	Availability	Exports	Million pounds	27.1
1990's	1997	Pumpkin	All uses	Availability	"Feed use, Shrink and Loss"	Million pounds	173
1990's	1997	Pumpkin	All uses	Availability	Domestic Availability	Million pounds	1541.5
1990's	1997	Pumpkin	All uses	Availability	Per Capita Availability	Pounds	5.65
1990's	1997	Pumpkin	All uses	Season Average Price	Current Dollars	$/cwt	7.46
1990's	1997	Pumpkin	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	10.02
1990's	1997	Radishes	All uses	Supply	Production	Million pounds	134
1990's	1997	Radishes	All uses	Supply	Imports	Million pounds	28
1990's	1997	Radishes	All uses	Supply	Total Supply	Million pounds	162
1990's	1997	Radishes	All uses	Availability	Exports	Million pounds	23.8
1990's	1997	Radishes	All uses	Availability	Domestic Availability	Million pounds	138.2
1990's	1997	Radishes	All uses	Availability	Per Capita Availability	Pounds	0.51
1990's	1997	Radishes	All uses	Season Average Price	Current Dollars	$/cwt	33
1990's	1997	Radishes	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	44.33
1990's	1997	Red Kidney Beans	Dry	Supply	Production	Million pounds	261
1990's	1997	Red Kidney Beans	Dry	Supply	Imports	Million pounds	3
1990's	1997	Red Kidney Beans	Dry	Supply	Beginning Stocks	Million pounds	78.2
1990's	1997	Red Kidney Beans	Dry	Supply	Total Supply	Million pounds	342.2
1990's	1997	Red Kidney Beans	Dry	Availability	Exports	Million pounds	80.7
1990's	1997	Red Kidney Beans	Dry	Availability	Ending Stocks	Million pounds	104.4
1990's	1997	Red Kidney Beans	Dry	Availability	Seed Use	Million pounds	8.4
1990's	1997	Red Kidney Beans	Dry	Availability	Domestic Availability	Million pounds	148.7
1990's	1997	Red Kidney Beans	Dry	Availability	Per Capita Availability	Pounds	0.54
1990's	1997	Red Kidney Beans	Dry	Season Average Price	Current Dollars	$/cwt	28.44
1990's	1997	Red Kidney Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	38.2
1990's	1997	Small Red Beans	Dry	Supply	Production	Million pounds	89.2
1990's	1997	Small Red Beans	Dry	Supply	Imports	Million pounds	2.2
1990's	1997	Small Red Beans	Dry	Supply	Beginning Stocks	Million pounds	21.5
1990's	1997	Small Red Beans	Dry	Supply	Total Supply	Million pounds	112.9
1990's	1997	Small Red Beans	Dry	Availability	Exports	Million pounds	23.3
1990's	1997	Small Red Beans	Dry	Availability	Ending Stocks	Million pounds	48.2
1990's	1997	Small Red Beans	Dry	Availability	Seed Use	Million pounds	1.8
1990's	1997	Small Red Beans	Dry	Availability	Domestic Availability	Million pounds	39.5
1990's	1997	Small Red Beans	Dry	Availability	Per Capita Availability	Pounds	0.14
1990's	1997	Small Red Beans	Dry	Season Average Price	Current Dollars	$/cwt	28.16
1990's	1997	Small Red Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	37.83
1990's	1997	Small White Beans	Dry	Supply	Production	Million pounds	18.3
1990's	1997	Small White Beans	Dry	Supply	Imports	Million pounds	1.1
1990's	1997	Small White Beans	Dry	Supply	Beginning Stocks	Million pounds	6
1990's	1997	Small White Beans	Dry	Supply	Total Supply	Million pounds	25.4
1990's	1997	Small White Beans	Dry	Availability	Exports	Million pounds	2.4
1990's	1997	Small White Beans	Dry	Availability	Ending Stocks	Million pounds	9.9
1990's	1997	Small White Beans	Dry	Availability	Seed Use	Million pounds	0.2
1990's	1997	Small White Beans	Dry	Availability	Domestic Availability	Million pounds	13
1990's	1997	Small White Beans	Dry	Availability	Per Capita Availability	Pounds	0.05
1990's	1997	Small White Beans	Dry	Season Average Price	Current Dollars	$/cwt	28.73
1990's	1997	Small White Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	38.59
1990's	1997	Snap beans	Canning	Supply	Production	Million pounds	943.9
1990's	1997	Snap beans	Canning	Supply	Imports	Million pounds	23.6
1990's	1997	Snap beans	Canning	Supply	Beginning Stocks	Million pounds	681.6
1990's	1997	Snap beans	Canning	Supply	Total Supply	Million pounds	1649.1
1990's	1997	Snap beans	Canning	Availability	Exports	Million pounds	5
1990's	1997	Snap beans	Canning	Availability	Ending Stocks	Million pounds	651.3
1990's	1997	Snap beans	Canning	Availability	Domestic Availability	Million pounds	992.7
1990's	1997	Snap beans	Canning	Availability	Per Capita Availability	Pounds	3.64
1990's	1997	Snap beans	Canning	Season Average Price	Current Dollars	$/ton	168
1990's	1997	Snap beans	Canning	Season Average Price	Constant 2012 Dollars	$/ton	225.67
1990's	1997	Snap beans	Freezing	Supply	Production	Million pounds	514.6
1990's	1997	Snap beans	Freezing	Supply	Imports	Million pounds	14.2
1990's	1997	Snap beans	Freezing	Supply	Beginning Stocks	Million pounds	239.1
1990's	1997	Snap beans	Freezing	Supply	Total Supply	Million pounds	767.9
1990's	1997	Snap beans	Freezing	Availability	Exports	Million pounds	17.7
1990's	1997	Snap beans	Freezing	Availability	Ending Stocks	Million pounds	272.2
1990's	1997	Snap beans	Freezing	Availability	Domestic Availability	Million pounds	478
1990's	1997	Snap beans	Freezing	Availability	Per Capita Availability	Pounds	1.75
1990's	1997	Snap beans	Freezing	Season Average Price	Current Dollars	$/ton	190
1990's	1997	Snap beans	Freezing	Season Average Price	Constant 2012 Dollars	$/ton	255.22
1990's	1997	Snap beans	Fresh	Supply	Production	Million pounds	380.5
1990's	1997	Snap beans	Fresh	Supply	Imports	Million pounds	46
1990's	1997	Snap beans	Fresh	Supply	Total Supply	Million pounds	426.5
1990's	1997	Snap beans	Fresh	Availability	Exports	Million pounds	58.1
1990's	1997	Snap beans	Fresh	Availability	Domestic Availability	Million pounds	368.4
1990's	1997	Snap beans	Fresh	Availability	Per Capita Availability	Pounds	1.35
1990's	1997	Snap beans	Fresh	Season Average Price	Current Dollars	$/cwt	40.6
1990's	1997	Snap beans	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	54.54
1990's	1997	Spinach	Canning	Supply	Production	Million pounds	82.4
1990's	1997	Spinach	Canning	Supply	Total Supply	Million pounds	82.4
1990's	1997	Spinach	Canning	Availability	Domestic Availability	Million pounds	82.4
1990's	1997	Spinach	Canning	Availability	Per Capita Availability	Pounds	0.3
1990's	1997	Spinach	Canning	Season Average Price	Current Dollars	$/ton	107
1990's	1997	Spinach	Canning	Season Average Price	Constant 2012 Dollars	$/ton	143.73
1990's	1997	Spinach	Freezing	Supply	Production	Million pounds	173
1990's	1997	Spinach	Freezing	Supply	Imports	Million pounds	8.7
1990's	1997	Spinach	Freezing	Supply	Beginning Stocks	Million pounds	68.5
1990's	1997	Spinach	Freezing	Supply	Total Supply	Million pounds	250.2
1990's	1997	Spinach	Freezing	Availability	Exports	Million pounds	13.4
1990's	1997	Spinach	Freezing	Availability	Ending Stocks	Million pounds	95.9
1990's	1997	Spinach	Freezing	Availability	Domestic Availability	Million pounds	140.8
1990's	1997	Spinach	Freezing	Availability	Per Capita Availability	Pounds	0.52
1990's	1997	Spinach	Freezing	Season Average Price	Current Dollars	$/ton	103
1990's	1997	Spinach	Freezing	Season Average Price	Constant 2012 Dollars	$/ton	138.36
1990's	1997	Spinach	Fresh	Supply	Production	Million pounds	326.5
1990's	1997	Spinach	Fresh	Supply	Imports	Million pounds	5.7
1990's	1997	Spinach	Fresh	Supply	Total Supply	Million pounds	332.2
1990's	1997	Spinach	Fresh	Availability	Exports	Million pounds	30
1990's	1997	Spinach	Fresh	Availability	Domestic Availability	Million pounds	302.2
1990's	1997	Spinach	Fresh	Availability	Per Capita Availability	Pounds	1.11
1990's	1997	Spinach	Fresh	Season Average Price	Current Dollars	$/cwt	31.3
1990's	1997	Spinach	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	42.04
1990's	1997	Squash	All uses	Supply	Production	Million pounds	714.7
1990's	1997	Squash	All uses	Supply	Imports	Million pounds	349.7
1990's	1997	Squash	All uses	Supply	Total Supply	Million pounds	1064.4
1990's	1997	Squash	All uses	Availability	Exports	Million pounds	13.6
1990's	1997	Squash	All uses	Availability	Domestic Availability	Million pounds	1050.8
1990's	1997	Squash	All uses	Availability	Per Capita Availability	Pounds	3.85
