Decade,Year,Commodity,EndUse,Category,Item,Unit,PublishValue
1990's,1996,Total vegetables,Freezing,Availability,Exports,Million pounds,783.20
1990's,1996,Total vegetables,Freezing,Availability,Ending Stocks,Million pounds,3918.90
1990's,1996,Total vegetables,Freezing,Availability,Domestic Availability,Million pounds,6240.90
1990's,1996,Total vegetables,Freezing,Availability,Per Capita Availability,Pounds,23.14
1990's,1996,Total vegetables,Freezing,Trade Shares,Availability Imported,Percent,16.80
1990's,1996,Total vegetables,Freezing,Trade Shares,Supply Exported,Percent,7.20
1990's,1996,Total vegetables,Freezing,Total,U.S. Population on July 1,Millions,270.00
1990's,1996,Total vegetables,Fresh,Supply,Production,Million pounds,34170.30
1990's,1996,Total vegetables,Fresh,Supply,Imports,Million pounds,5019.40
1990's,1996,Total vegetables,Fresh,Supply,Beginning Stocks,Million pounds,1071.20
1990's,1996,Total vegetables,Fresh,Supply,Total Supply,Million pounds,40260.90
1990's,1996,Total vegetables,Fresh,Availability,Exports,Million pounds,3160.90
1990's,1996,Total vegetables,Fresh,Availability,Ending Stocks,Million pounds,1063.60
1990's,1996,Total vegetables,Fresh,Availability,Shrink and Loss,Million pounds,710.90
1990's,1996,Total vegetables,Fresh,Availability,Domestic Availability,Million pounds,35325.50
1990's,1996,Total vegetables,Fresh,Availability,Per Capita Availability,Pounds,131.00
1990's,1996,Total vegetables,Fresh,Trade Shares,Availability Imported,Percent,14.20
1990's,1996,Total vegetables,Fresh,Trade Shares,Supply Exported,Percent,7.90
1990's,1996,Total vegetables,Fresh,Total,U.S. Population on July 1,Millions,270.00
1990's,1997,Artichokes,All uses,Supply,Production,Million pounds,93.00
1990's,1997,Artichokes,All uses,Supply,Imports,Million pounds,187.30
1990's,1997,Artichokes,All uses,Supply,Total Supply,Million pounds,280.30
1990's,1997,Artichokes,All uses,Availability,Exports,Million pounds,4.80
1990's,1997,Artichokes,All uses,Availability,Domestic Availability,Million pounds,275.60
1990's,1997,Artichokes,All uses,Availability,Per Capita Availability,Pounds,1.01
1990's,1997,Artichokes,All uses,Season Average Price,Current Dollars,$/cwt,79.50
1990's,1997,Artichokes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,106.79
1990's,1997,Asparagus,Canning,Supply,Production,Million pounds,56.80
1990's,1997,Asparagus,Canning,Supply,Imports,Million pounds,2.60
1990's,1997,Asparagus,Canning,Supply,Beginning Stocks,Million pounds,18.40
1990's,1997,Asparagus,Canning,Supply,Total Supply,Million pounds,77.80
1990's,1997,Asparagus,Canning,Availability,Exports,Million pounds,10.90
1990's,1997,Asparagus,Canning,Availability,Ending Stocks,Million pounds,14.90
1990's,1997,Asparagus,Canning,Availability,Domestic Availability,Million pounds,52.00
1990's,1997,Asparagus,Canning,Availability,Per Capita Availability,Pounds,0.19
1990's,1997,Asparagus,Canning,Season Average Price,Current Dollars,$/ton,1210.00
1990's,1997,Asparagus,Canning,Season Average Price,Constant 2012 Dollars,$/ton,1625.36
1990's,1997,Asparagus,Freezing,Supply,Production,Million pounds,21.00
1990's,1997,Asparagus,Freezing,Supply,Imports,Million pounds,4.10
1990's,1997,Asparagus,Freezing,Supply,Beginning Stocks,Million pounds,16.00
1990's,1997,Asparagus,Freezing,Supply,Total Supply,Million pounds,41.20
1990's,1997,Asparagus,Freezing,Availability,Exports,Million pounds,3.80
1990's,1997,Asparagus,Freezing,Availability,Ending Stocks,Million pounds,13.30
1990's,1997,Asparagus,Freezing,Availability,Domestic Availability,Million pounds,24.10
1990's,1997,Asparagus,Freezing,Availability,Per Capita Availability,Pounds,0.09
1990's,1997,Asparagus,Freezing,Season Average Price,Current Dollars,$/ton,1260.00
1990's,1997,Asparagus,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,1692.52
1990's,1997,Asparagus,Fresh,Supply,Production,Million pounds,124.80
1990's,1997,Asparagus,Fresh,Supply,Imports,Million pounds,88.60
1990's,1997,Asparagus,Fresh,Supply,Total Supply,Million pounds,213.40
1990's,1997,Asparagus,Fresh,Availability,Exports,Million pounds,33.60
1990's,1997,Asparagus,Fresh,Availability,Domestic Availability,Million pounds,179.80
1990's,1997,Asparagus,Fresh,Availability,Per Capita Availability,Pounds,0.66
1990's,1997,Asparagus,Fresh,Season Average Price,Current Dollars,$/cwt,108.00
1990's,1997,Asparagus,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,145.07
1990's,1997,Black Beans,Dry,Supply,Production,Million pounds,212.20
1990's,1997,Black Beans,Dry,Supply,Imports,Million pounds,2.60
1990's,1997,Black Beans,Dry,Supply,Beginning Stocks,Million pounds,64.80
1990's,1997,Black Beans,Dry,Supply,Total Supply,Million pounds,279.60
1990's,1997,Black Beans,Dry,Availability,Exports,Million pounds,68.80
1990's,1997,Black Beans,Dry,Availability,Ending Stocks,Million pounds,105.30
1990's,1997,Black Beans,Dry,Availability,Seed Use,Million pounds,13.70
1990's,1997,Black Beans,Dry,Availability,Domestic Availability,Million pounds,91.80
1990's,1997,Black Beans,Dry,Availability,Per Capita Availability,Pounds,0.34
1990's,1997,Black Beans,Dry,Season Average Price,Current Dollars,$/cwt,33.19
1990's,1997,Black Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,44.58
1990's,1997,Blackeye Beans,Dry,Supply,Production,Million pounds,80.70
1990's,1997,Blackeye Beans,Dry,Supply,Imports,Million pounds,0.10
1990's,1997,Blackeye Beans,Dry,Supply,Beginning Stocks,Million pounds,46.00
1990's,1997,Blackeye Beans,Dry,Supply,Total Supply,Million pounds,126.80
1990's,1997,Blackeye Beans,Dry,Availability,Exports,Million pounds,6.90
1990's,1997,Blackeye Beans,Dry,Availability,Ending Stocks,Million pounds,52.70
1990's,1997,Blackeye Beans,Dry,Availability,Seed Use,Million pounds,2.20
1990's,1997,Blackeye Beans,Dry,Availability,Domestic Availability,Million pounds,65.00
1990's,1997,Blackeye Beans,Dry,Availability,Per Capita Availability,Pounds,0.24
1990's,1997,Blackeye Beans,Dry,Season Average Price,Current Dollars,$/cwt,31.00
1990's,1997,Blackeye Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,41.64
1990's,1997,Broccoli,Fresh,Supply,Production,Million pounds,1574.40
1990's,1997,Broccoli,Fresh,Supply,Imports,Million pounds,70.70
1990's,1997,Broccoli,Fresh,Supply,Total Supply,Million pounds,1645.10
1990's,1997,Broccoli,Fresh,Availability,Exports,Million pounds,290.00
1990's,1997,Broccoli,Fresh,Availability,Domestic Availability,Million pounds,1355.10
1990's,1997,Broccoli,Fresh,Availability,Per Capita Availability,Pounds,4.97
1990's,1997,Broccoli,Fresh,Season Average Price,Current Dollars,$/cwt,29.10
1990's,1997,Broccoli,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,39.09
1990's,1997,Broccoli,Processing,Supply,Production,Million pounds,113.60
1990's,1997,Broccoli,Processing,Supply,Imports,Million pounds,498.00
1990's,1997,Broccoli,Processing,Supply,Beginning Stocks,Million pounds,160.90
1990's,1997,Broccoli,Processing,Supply,Total Supply,Million pounds,772.60
1990's,1997,Broccoli,Processing,Availability,Ending Stocks,Million pounds,149.40
1990's,1997,Broccoli,Processing,Availability,Domestic Availability,Million pounds,623.20
1990's,1997,Broccoli,Processing,Availability,Per Capita Availability,Pounds,2.28
1990's,1997,Broccoli,Processing,Season Average Price,Current Dollars,$/ton,423.00
1990's,1997,Broccoli,Processing,Season Average Price,Constant 2012 Dollars,$/ton,568.20
1990's,1997,Brussels Sprouts,All uses,Supply,Production,Million pounds,51.20
1990's,1997,Brussels Sprouts,All uses,Supply,Imports,Million pounds,29.10
1990's,1997,Brussels Sprouts,All uses,Supply,Beginning Stocks,Million pounds,21.70
1990's,1997,Brussels Sprouts,All uses,Supply,Total Supply,Million pounds,102.00
1990's,1997,Brussels Sprouts,All uses,Availability,Exports,Million pounds,7.90
1990's,1997,Brussels Sprouts,All uses,Availability,Ending Stocks,Million pounds,26.50
1990's,1997,Brussels Sprouts,All uses,Availability,Domestic Availability,Million pounds,67.60
1990's,1997,Brussels Sprouts,All uses,Availability,Per Capita Availability,Pounds,0.25
1990's,1997,Brussels Sprouts,All uses,Season Average Price,Current Dollars,$/cwt,41.40
1990's,1997,Brussels Sprouts,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,55.61
1990's,1997,Cabbage,Fresh,Supply,Production,Million pounds,2526.70
1990's,1997,Cabbage,Fresh,Supply,Imports,Million pounds,87.70
1990's,1997,Cabbage,Fresh,Supply,Total Supply,Million pounds,2614.40
1990's,1997,Cabbage,Fresh,Availability,Exports,Million pounds,95.50
1990's,1997,Cabbage,Fresh,Availability,Shrink and Loss,Million pounds,59.10
1990's,1997,Cabbage,Fresh,Availability,Domestic Availability,Million pounds,2459.90
1990's,1997,Cabbage,Fresh,Availability,Per Capita Availability,Pounds,9.01
1990's,1997,Cabbage,Fresh,Season Average Price,Current Dollars,$/cwt,11.10
1990's,1997,Cabbage,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,14.91
1990's,1997,Cabbage,Processing,Supply,Production,Million pounds,367.30
1990's,1997,Cabbage,Processing,Supply,Imports,Million pounds,3.70
1990's,1997,Cabbage,Processing,Supply,Beginning Stocks,Million pounds,202.80
1990's,1997,Cabbage,Processing,Supply,Total Supply,Million pounds,573.80
1990's,1997,Cabbage,Processing,Availability,Exports,Million pounds,36.00
1990's,1997,Cabbage,Processing,Availability,Ending Stocks,Million pounds,145.80
1990's,1997,Cabbage,Processing,Availability,Domestic Availability,Million pounds,392.00
1990's,1997,Cabbage,Processing,Availability,Per Capita Availability,Pounds,1.44
1990's,1997,Cabbage,Processing,Season Average Price,Current Dollars,$/ton,45.20
1990's,1997,Cabbage,Processing,Season Average Price,Constant 2012 Dollars,$/ton,60.72
1990's,1997,Carrots,Canning,Supply,Production,Million pounds,394.40
1990's,1997,Carrots,Canning,Supply,Imports,Million pounds,8.50
1990's,1997,Carrots,Canning,Supply,Beginning Stocks,Million pounds,0.00
1990's,1997,Carrots,Canning,Supply,Total Supply,Million pounds,402.90
1990's,1997,Carrots,Canning,Availability,Exports,Million pounds,0.00
1990's,1997,Carrots,Canning,Availability,Ending Stocks,Million pounds,0.00
1990's,1997,Carrots,Canning,Availability,Domestic Availability,Million pounds,402.90
1990's,1997,Carrots,Canning,Availability,Per Capita Availability,Pounds,1.48
1990's,1997,Carrots,Freezing,Supply,Production,Million pounds,744.50
1990's,1997,Carrots,Freezing,Supply,Imports,Million pounds,14.90
1990's,1997,Carrots,Freezing,Supply,Beginning Stocks,Million pounds,512.90
1990's,1997,Carrots,Freezing,Supply,Total Supply,Million pounds,1272.20
1990's,1997,Carrots,Freezing,Availability,Exports,Million pounds,22.60
1990's,1997,Carrots,Freezing,Availability,Ending Stocks,Million pounds,547.60
1990's,1997,Carrots,Freezing,Availability,Domestic Availability,Million pounds,702.00
1990's,1997,Carrots,Freezing,Availability,Per Capita Availability,Pounds,2.57
1990's,1997,Carrots,Freezing,Season Average Price,Current Dollars,$/ton,67.40
1990's,1997,Carrots,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,90.54
1990's,1997,Carrots,Fresh,Supply,Production,Million pounds,3858.90
1990's,1997,Carrots,Fresh,Supply,Imports,Million pounds,223.00
1990's,1997,Carrots,Fresh,Supply,Total Supply,Million pounds,4081.90
1990's,1997,Carrots,Fresh,Availability,Exports,Million pounds,230.10
1990's,1997,Carrots,Fresh,Availability,Domestic Availability,Million pounds,3851.80
1990's,1997,Carrots,Fresh,Availability,Per Capita Availability,Pounds,14.11
1990's,1997,Carrots,Fresh,Season Average Price,Current Dollars,$/cwt,12.90
1990's,1997,Carrots,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,17.33
1990's,1997,Cauliflower,Fresh,Supply,Production,Million pounds,632.30
1990's,1997,Cauliflower,Fresh,Supply,Imports,Million pounds,37.60
1990's,1997,Cauliflower,Fresh,Supply,Total Supply,Million pounds,669.90
1990's,1997,Cauliflower,Fresh,Availability,Exports,Million pounds,188.10
1990's,1997,Cauliflower,Fresh,Availability,Domestic Availability,Million pounds,481.80
1990's,1997,Cauliflower,Fresh,Availability,Per Capita Availability,Pounds,1.77
1990's,1997,Cauliflower,Fresh,Season Average Price,Current Dollars,$/cwt,32.30
1990's,1997,Cauliflower,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,43.39
1990's,1997,Cauliflower,Processing,Supply,Production,Million pounds,56.60
1990's,1997,Cauliflower,Processing,Supply,Imports,Million pounds,67.80
1990's,1997,Cauliflower,Processing,Supply,Beginning Stocks,Million pounds,78.10
1990's,1997,Cauliflower,Processing,Supply,Total Supply,Million pounds,202.50
1990's,1997,Cauliflower,Processing,Availability,Ending Stocks,Million pounds,83.70
1990's,1997,Cauliflower,Processing,Availability,Domestic Availability,Million pounds,118.80
1990's,1997,Cauliflower,Processing,Availability,Per Capita Availability,Pounds,0.44
1990's,1997,Cauliflower,Processing,Season Average Price,Current Dollars,$/ton,480.00
1990's,1997,Cauliflower,Processing,Season Average Price,Constant 2012 Dollars,$/ton,644.77
1990's,1997,Celery,All uses,Supply,Production,Million pounds,1976.50
1990's,1997,Celery,All uses,Supply,Imports,Million pounds,68.10
1990's,1997,Celery,All uses,Supply,Total Supply,Million pounds,2044.60
1990's,1997,Celery,All uses,Availability,Exports,Million pounds,257.30
1990's,1997,Celery,All uses,Availability,Domestic Availability,Million pounds,1787.30
1990's,1997,Celery,All uses,Availability,Per Capita Availability,Pounds,6.55
1990's,1997,Celery,All uses,Season Average Price,Current Dollars,$/cwt,14.70
1990's,1997,Celery,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,19.75
1990's,1997,Chile peppers,Processing,Supply,Production,Million pounds,646.90
1990's,1997,Chile peppers,Processing,Supply,Imports,Million pounds,673.40
1990's,1997,Chile peppers,Processing,Supply,Total Supply,Million pounds,1320.30
1990's,1997,Chile peppers,Processing,Availability,Exports,Million pounds,68.70
1990's,1997,Chile peppers,Processing,Availability,Domestic Availability,Million pounds,1251.60
1990's,1997,Chile peppers,Processing,Availability,Per Capita Availability (Fresh),Pounds,4.59
1990's,1997,Chile peppers,Processing,Availability,Per Capita Availability (Dry),Pounds,0.57
1990's,1997,Chile peppers,Processing,Season Average Price,Current Dollars,$/cwt,11.03
1990's,1997,Chile peppers,Processing,Season Average Price,Constant 2012 Dollars,$/cwt,14.81
1990's,1997,Collard Greens,All uses,Supply,Production,Million pounds,216.00
1990's,1997,Collard Greens,All uses,Supply,Imports,Million pounds,1.00
1990's,1997,Collard Greens,All uses,Supply,Total Supply,Million pounds,217.00
1990's,1997,Collard Greens,All uses,Availability,Domestic Availability,Million pounds,217.00
1990's,1997,Collard Greens,All uses,Availability,Per Capita Availability,Pounds,0.79
1990's,1997,Cucumbers,Fresh,Supply,Production,Million pounds,1157.10
1990's,1997,Cucumbers,Fresh,Supply,Imports,Million pounds,667.50
1990's,1997,Cucumbers,Fresh,Supply,Total Supply,Million pounds,1824.60
1990's,1997,Cucumbers,Fresh,Availability,Exports,Million pounds,71.80
1990's,1997,Cucumbers,Fresh,Availability,Domestic Availability,Million pounds,1752.90
1990's,1997,Cucumbers,Fresh,Availability,Per Capita Availability,Pounds,6.42
1990's,1997,Cucumbers,Fresh,Season Average Price,Current Dollars,$/cwt,17.70
1990's,1997,Cucumbers,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,23.78
1990's,1997,Cucumbers,Processing,Supply,Production,Million pounds,1240.20
1990's,1997,Cucumbers,Processing,Supply,Imports,Million pounds,60.50
1990's,1997,Cucumbers,Processing,Supply,Beginning Stocks,Million pounds,584.70
1990's,1997,Cucumbers,Processing,Supply,Total Supply,Million pounds,1885.50
1990's,1997,Cucumbers,Processing,Availability,Exports,Million pounds,36.70
1990's,1997,Cucumbers,Processing,Availability,Ending Stocks,Million pounds,419.90
1990's,1997,Cucumbers,Processing,Availability,Domestic Availability,Million pounds,1428.90
1990's,1997,Cucumbers,Processing,Availability,Per Capita Availability,Pounds,5.24
1990's,1997,Cucumbers,Processing,Season Average Price,Current Dollars,$/ton,234.00
1990's,1997,Cucumbers,Processing,Season Average Price,Constant 2012 Dollars,$/ton,314.33
1990's,1997,Edible Beans,Dry,Supply,Production,Million pounds,2937.00
1990's,1997,Edible Beans,Dry,Supply,Imports,Million pounds,1409.60
1990's,1997,Edible Beans,Dry,Supply,Beginning Stocks,Million pounds,4447.40
1990's,1997,Edible Beans,Dry,Supply,Total Supply,Million pounds,0.00
1990's,1997,Edible Beans,Dry,Availability,Exports,Million pounds,105.20
1990's,1997,Edible Beans,Dry,Availability,Ending Stocks,Million pounds,2018.70
1990's,1997,Edible Beans,Dry,Availability,Seed Use,Million pounds,1520.30
1990's,1997,Edible Beans,Dry,Availability,Domestic Availability,Million pounds,0.00
1990's,1997,Edible Beans,Dry,Availability,Per Capita Availability,Pounds,19.30
1990's,1997,Edible Beans,Dry,Season Average Price,Current Dollars,$/cwt,25.93
1990's,1997,Edible Beans,Dry,Season Average Price,Constant 2012 Dollars,$/cwt,4.99
1990's,1997,Eggplant,All uses,Supply,Production,Million pounds,133.40
1990's,1997,Eggplant,All uses,Supply,Imports,Million pounds,66.00
1990's,1997,Eggplant,All uses,Supply,Total Supply,Million pounds,199.40
1990's,1997,Eggplant,All uses,Availability,Exports,Million pounds,22.00
1990's,1997,Eggplant,All uses,Availability,Domestic Availability,Million pounds,177.40
1990's,1997,Eggplant,All uses,Availability,Per Capita Availability,Pounds,0.65
1990's,1997,Eggplant,All uses,Season Average Price,Current Dollars,$/cwt,23.90
1990's,1997,Eggplant,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,32.10
1990's,1997,Escarole & Endive,All uses,Supply,Production,Million pounds,78.00
1990's,1997,Escarole & Endive,All uses,Supply,Imports,Million pounds,12.50
1990's,1997,Escarole & Endive,All uses,Supply,Total Supply,Million pounds,90.50
1990's,1997,Escarole & Endive,All uses,Availability,Exports,Million pounds,8.80
1990's,1997,Escarole & Endive,All uses,Availability,Domestic Availability,Million pounds,81.70
1990's,1997,Escarole & Endive,All uses,Availability,Per Capita Availability,Pounds,0.30
1990's,1997,Escarole & Endive,All uses,Season Average Price,Current Dollars,$/cwt,23.80
